gene_id	gene_name	transcript_id	transcript_name	chrom_gtf	chrom_fasta	strand	tis_genomic_pos	window_start_1based	window_end_1based	bed_start_0based	bed_end	upstream	downstream	window_length
ENSG00000188215	DCUN1D3	ENST00000324344	DCUN1D3-201	16	16	-	20862538	20862039	20863038	20862038	20863038	500	500	1000
ENSG00000050820	BCAR1	ENST00000162330	BCAR1-201	16	16	-	75251482	75250983	75251982	75250982	75251982	500	500	1000
ENSG00000168411	RFWD3	ENST00000361070	RFWD3-201	16	16	-	74661449	74660950	74661949	74660949	74661949	500	500	1000
ENSG00000159387	IRX6	ENST00000290552	IRX6-201	16	16	+	55325092	55324592	55325591	55324591	55325591	500	500	1000
ENSG00000185338	SOCS1	ENST00000332029	SOCS1-201	16	16	-	11255478	11254979	11255978	11254978	11255978	500	500	1000
ENSG00000131165	CHMP1A	ENST00000397901	CHMP1A-201	16	16	-	89657588	89657089	89658088	89657088	89658088	500	500	1000
ENSG00000103404	USP31	ENST00000219689	USP31-201	16	16	-	23149270	23148771	23149770	23148770	23149770	500	500	1000
ENSG00000169900	PYDC1	ENST00000302964	PYDC1-201	16	16	-	31217028	31216529	31217528	31216528	31217528	500	500	1000
ENSG00000254852	NPIPA2	ENST00000529166	NPIPA2-201	16	16	+	14748066	14747566	14748565	14747565	14748565	500	500	1000
ENSG00000169688	MT1B	ENST00000334346	MT1B-201	16	16	+	56651954	56651454	56652453	56651453	56652453	500	500	1000
ENSG00000100726	TELO2	ENST00000262319	TELO2-201	16	16	+	1494282	1493782	1494781	1493781	1494781	500	500	1000
ENSG00000189067	LITAF	ENST00000622633	LITAF-219	16	16	-	11556730	11556231	11557230	11556230	11557230	500	500	1000
ENSG00000089486	CDIP1	ENST00000567695	CDIP1-209	16	16	-	4514130	4513631	4514630	4513630	4514630	500	500	1000
ENSG00000162068	NTN3	ENST00000293973	NTN3-201	16	16	+	2471702	2471202	2472201	2471201	2472201	500	500	1000
ENSG00000183971	NPW	ENST00000566435	NPW-201	16	16	+	2019902	2019402	2020401	2019401	2020401	500	500	1000
ENSG00000077235	GTF3C1	ENST00000356183	GTF3C1-201	16	16	-	27549890	27549391	27550390	27549390	27550390	500	500	1000
ENSG00000124067	SLC12A4	ENST00000316341	SLC12A4-201	16	16	-	67968553	67968054	67969053	67968053	67969053	500	500	1000
ENSG00000157322	CLEC18A	ENST00000288040	CLEC18A-201	16	16	+	69951367	69950867	69951866	69950866	69951866	500	500	1000
ENSG00000007392	LUC7L	ENST00000293872	LUC7L-201	16	16	-	229339	228840	229839	228839	229839	500	500	1000
ENSG00000103260	METRN	ENST00000568223	METRN-204	16	16	+	715290	714790	715789	714789	715789	500	500	1000
ENSG00000166595	CIAO2B	ENST00000422424	CIAO2B-201	16	16	-	66934364	66933865	66934864	66933864	66934864	500	500	1000
ENSG00000162063	CCNF	ENST00000397066	CCNF-202	16	16	+	2429482	2428982	2429981	2428981	2429981	500	500	1000
ENSG00000167207	NOD2	ENST00000647318	NOD2-213	16	16	+	50699496	50698996	50699995	50698995	50699995	500	500	1000
ENSG00000167261	DPEP2	ENST00000393847	DPEP2-202	16	16	-	67993212	67992713	67993712	67992712	67993712	500	500	1000
ENSG00000169217	CD2BP2	ENST00000305596	CD2BP2-201	16	16	-	30354681	30354182	30355181	30354181	30355181	500	500	1000
ENSG00000103254	ANTKMT	ENST00000569529	ANTKMT-207	16	16	+	721275	720775	721774	720774	721774	500	500	1000
ENSG00000102891	MT4	ENST00000219162	MT4-201	16	16	+	56565129	56564629	56565628	56564628	56565628	500	500	1000
ENSG00000134419	RPS15A	ENST00000322989	RPS15A-201	16	16	-	18789113	18788614	18789613	18788613	18789613	500	500	1000
ENSG00000069329	VPS35	ENST00000299138	VPS35-201	16	16	-	46689133	46688634	46689633	46688633	46689633	500	500	1000
ENSG00000103540	CCP110	ENST00000694978	CCP110-212	16	16	+	19527882	19527382	19528381	19527381	19528381	500	500	1000
ENSG00000198736	MSRB1	ENST00000361871	MSRB1-201	16	16	-	1943156	1942657	1943656	1942656	1943656	500	500	1000
ENSG00000159720	ATP6V0D1	ENST00000290949	ATP6V0D1-201	16	16	-	67481086	67480587	67481586	67480586	67481586	500	500	1000
ENSG00000174990	CA5A	ENST00000649794	CA5A-206	16	16	-	87936450	87935951	87936950	87935950	87936950	500	500	1000
ENSG00000185164	NOMO2	ENST00000622306	NOMO2-211	16	16	-	18562040	18561541	18562540	18561540	18562540	500	500	1000
ENSG00000180185	FAHD1	ENST00000427358	FAHD1-203	16	16	+	1827239	1826739	1827738	1826738	1827738	500	500	1000
ENSG00000172530	BANP	ENST00000682872	BANP-228	16	16	+	87975116	87974616	87975615	87974615	87975615	500	500	1000
ENSG00000159753	CARMIL2	ENST00000334583	CARMIL2-201	16	16	+	67645247	67644747	67645746	67644746	67645746	500	500	1000
ENSG00000102893	PHKB	ENST00000323584	PHKB-202	16	16	+	47461351	47460851	47461850	47460850	47461850	500	500	1000
ENSG00000140937	CDH11	ENST00000268603	CDH11-201	16	16	-	65004869	65004370	65005369	65004369	65005369	500	500	1000
ENSG00000197162	ZNF785	ENST00000395216	ZNF785-201	16	16	-	30585611	30585112	30586111	30585111	30586111	500	500	1000
ENSG00000051523	CYBA	ENST00000261623	CYBA-201	16	16	-	88651013	88650514	88651513	88650513	88651513	500	500	1000
ENSG00000102970	CCL17	ENST00000219244	CCL17-201	16	16	+	57413933	57413433	57414432	57413432	57414432	500	500	1000
ENSG00000178573	MAF	ENST00000326043	MAF-201	16	16	-	79599902	79599403	79600402	79599402	79600402	500	500	1000
ENSG00000141101	NOB1	ENST00000268802	NOB1-201	16	16	-	69754910	69754411	69755410	69754410	69755410	500	500	1000
ENSG00000169877	AHSP	ENST00000302312	AHSP-201	16	16	+	31528140	31527640	31528639	31527639	31528639	500	500	1000
ENSG00000140943	MBTPS1	ENST00000343411	MBTPS1-201	16	16	-	84101783	84101284	84102283	84101283	84102283	500	500	1000
ENSG00000140988	RPS2	ENST00000343262	RPS2-201	16	16	-	1964625	1964126	1965125	1964125	1965125	500	500	1000
ENSG00000103512	NOMO1	ENST00000287667	NOMO1-201	16	16	+	14833852	14833352	14834351	14833351	14834351	500	500	1000
ENSG00000005189	REXO5	ENST00000261377	REXO5-201	16	16	+	20806954	20806454	20807453	20806453	20807453	500	500	1000
ENSG00000197253	TPSB2	ENST00000606293	TPSB2-201	16	16	-	1229951	1229452	1230451	1229451	1230451	500	500	1000
ENSG00000152910	CNTNAP4	ENST00000611870	CNTNAP4-207	16	16	+	76277663	76277163	76278162	76277162	76278162	500	500	1000
ENSG00000153048	CARHSP1	ENST00000311052	CARHSP1-201	16	16	-	8859328	8858829	8859828	8858828	8859828	500	500	1000
ENSG00000213658	LAT	ENST00000395456	LAT-202	16	16	+	28985418	28984918	28985917	28984917	28985917	500	500	1000
ENSG00000102898	NUTF2	ENST00000219169	NUTF2-201	16	16	+	67865131	67864631	67865630	67864630	67865630	500	500	1000
ENSG00000087263	OGFOD1	ENST00000566157	OGFOD1-207	16	16	+	56451613	56451113	56452112	56451112	56452112	500	500	1000
ENSG00000168807	SNTB2	ENST00000336278	SNTB2-201	16	16	+	69187167	69186667	69187666	69186666	69187666	500	500	1000
ENSG00000007545	CRAMP1	ENST00000397412	CRAMP1-202	16	16	+	1614640	1614140	1615139	1614139	1615139	500	500	1000
ENSG00000103549	RNF40	ENST00000324685	RNF40-201	16	16	+	30762546	30762046	30763045	30762045	30763045	500	500	1000
ENSG00000103035	PSMD7	ENST00000219313	PSMD7-201	16	16	+	74296915	74296415	74297414	74296414	74297414	500	500	1000
ENSG00000182885	ADGRG3	ENST00000333493	ADGRG3-201	16	16	+	57668348	57667848	57668847	57667847	57668847	500	500	1000
ENSG00000175267	VWA3A	ENST00000389398	VWA3A-202	16	16	+	22092638	22092138	22093137	22092137	22093137	500	500	1000
ENSG00000140983	RHOT2	ENST00000315082	RHOT2-201	16	16	+	668200	667700	668699	667699	668699	500	500	1000
ENSG00000169344	UMOD	ENST00000396138	UMOD-202	16	16	-	20350737	20350238	20351237	20350237	20351237	500	500	1000
ENSG00000243716	NPIPB5	ENST00000424340	NPIPB5-204	16	16	+	22513802	22513302	22514301	22513301	22514301	500	500	1000
ENSG00000206053	JPT2	ENST00000248098	JPT2-201	16	16	+	1678313	1677813	1678812	1677812	1678812	500	500	1000
ENSG00000185864	NPIPB4	ENST00000682606	NPIPB4-221	16	16	-	21857378	21856879	21857878	21856878	21857878	500	500	1000
ENSG00000184860	SDR42E1	ENST00000328945	SDR42E1-201	16	16	-	82000858	82000359	82001358	82000358	82001358	500	500	1000
ENSG00000122254	HS3ST2	ENST00000261374	HS3ST2-201	16	16	+	22814611	22814111	22815110	22814110	22815110	500	500	1000
ENSG00000140835	CHST4	ENST00000539698	CHST4-202	16	16	+	71536678	71536178	71537177	71536177	71537177	500	500	1000
ENSG00000102935	ZNF423	ENST00000563137	ZNF423-205	16	16	-	49855774	49855275	49856274	49855274	49856274	500	500	1000
ENSG00000006194	ZNF263	ENST00000219069	ZNF263-201	16	16	+	3283819	3283319	3284318	3283318	3284318	500	500	1000
ENSG00000103316	CRYM	ENST00000572914	CRYM-207	16	16	-	21278251	21277752	21278751	21277751	21278751	500	500	1000
ENSG00000261609	GAN	ENST00000648994	GAN-203	16	16	+	81315114	81314614	81315613	81314613	81315613	500	500	1000
ENSG00000103018	CYB5B	ENST00000307892	CYB5B-201	16	16	+	69424684	69424184	69425183	69424183	69425183	500	500	1000
ENSG00000090863	GLG1	ENST00000422840	GLG1-202	16	16	-	74607094	74606595	74607594	74606594	74607594	500	500	1000
ENSG00000206177	HBM	ENST00000356815	HBM-201	16	16	+	165998	165498	166497	165497	166497	500	500	1000
ENSG00000149929	HIRIP3	ENST00000279392	HIRIP3-201	16	16	-	29995605	29995106	29996105	29995105	29996105	500	500	1000
ENSG00000196470	SIAH1	ENST00000394725	SIAH1-203	16	16	-	48362428	48361929	48362928	48361928	48362928	500	500	1000
ENSG00000140950	MEAK7	ENST00000343629	MEAK7-201	16	16	-	84498086	84497587	84498586	84497586	84498586	500	500	1000
ENSG00000171724	VAT1L	ENST00000302536	VAT1L-201	16	16	+	77788683	77788183	77789182	77788182	77789182	500	500	1000
ENSG00000178773	CPNE7	ENST00000319518	CPNE7-202	16	16	+	89575898	89575398	89576397	89575397	89576397	500	500	1000
ENSG00000103507	BCKDK	ENST00000219794	BCKDK-201	16	16	+	31109224	31108724	31109723	31108723	31109723	500	500	1000
ENSG00000242612	DECR2	ENST00000219481	DECR2-201	16	16	+	401964	401464	402463	401463	402463	500	500	1000
ENSG00000140740	UQCRC2	ENST00000268379	UQCRC2-201	16	16	+	21953424	21952924	21953923	21952923	21953923	500	500	1000
ENSG00000130656	HBZ	ENST00000252951	HBZ-201	16	16	+	152910	152410	153409	152409	153409	500	500	1000
ENSG00000174628	IQCK	ENST00000695302	IQCK-215	16	16	+	19718307	19717807	19718806	19717806	19718806	500	500	1000
ENSG00000166780	BMERB1	ENST00000300006	BMERB1-201	16	16	+	15434654	15434154	15435153	15434153	15435153	500	500	1000
ENSG00000127561	SYNGR3	ENST00000248121	SYNGR3-201	16	16	+	1990103	1989603	1990602	1989602	1990602	500	500	1000
ENSG00000103051	COG4	ENST00000323786	COG4-201	16	16	-	70523543	70523044	70524043	70523043	70524043	500	500	1000
ENSG00000166971	AKTIP	ENST00000394657	AKTIP-202	16	16	-	53500259	53499760	53500759	53499759	53500759	500	500	1000
ENSG00000179580	RNF151	ENST00000569714	RNF151-203	16	16	+	1966882	1966382	1967381	1966381	1967381	500	500	1000
ENSG00000103356	EARS2	ENST00000449606	EARS2-201	16	16	-	23557343	23556844	23557843	23556843	23557843	500	500	1000
ENSG00000103544	VPS35L	ENST00000417362	VPS35L-202	16	16	+	19555730	19555230	19556229	19555229	19556229	500	500	1000
ENSG00000005194	CIAPIN1	ENST00000394391	CIAPIN1-201	16	16	-	57440928	57440429	57441428	57440428	57441428	500	500	1000
ENSG00000103187	COTL1	ENST00000262428	COTL1-201	16	16	-	84617914	84617415	84618414	84617414	84618414	500	500	1000
ENSG00000205629	LCMT1	ENST00000399069	LCMT1-203	16	16	+	25111884	25111384	25112383	25111383	25112383	500	500	1000
ENSG00000169955	ZNF747	ENST00000693075	ZNF747-204	16	16	-	30534679	30534180	30535179	30534179	30535179	500	500	1000
ENSG00000187555	USP7	ENST00000344836	USP7-201	16	16	-	8963285	8962786	8963785	8962785	8963785	500	500	1000
ENSG00000125149	PHAF1	ENST00000219139	PHAF1-201	16	16	+	67110176	67109676	67110675	67109675	67110675	500	500	1000
ENSG00000127585	FBXL16	ENST00000397621	FBXL16-201	16	16	-	697405	696906	697905	696905	697905	500	500	1000
ENSG00000051108	HERPUD1	ENST00000439977	HERPUD1-204	16	16	+	56932245	56931745	56932744	56931744	56932744	500	500	1000
ENSG00000205336	ADGRG1	ENST00000562631	ADGRG1-216	16	16	+	57650288	57649788	57650787	57649787	57650787	500	500	1000
ENSG00000155592	ZKSCAN2	ENST00000328086	ZKSCAN2-201	16	16	-	25257127	25256628	25257627	25256627	25257627	500	500	1000
ENSG00000102890	ELMO3	ENST00000393997	ELMO3-202	16	16	+	67199327	67198827	67199826	67198826	67199826	500	500	1000
ENSG00000166822	TMEM170A	ENST00000561878	TMEM170A-202	16	16	-	75464600	75464101	75465100	75464100	75465100	500	500	1000
ENSG00000167964	RAB26	ENST00000210187	RAB26-201	16	16	+	2148784	2148284	2149283	2148283	2149283	500	500	1000
ENSG00000166188	ZNF319	ENST00000299237	ZNF319-201	16	16	-	57998265	57997766	57998765	57997765	57998765	500	500	1000
ENSG00000103415	HMOX2	ENST00000570646	HMOX2-208	16	16	+	4505525	4505025	4506024	4505024	4506024	500	500	1000
ENSG00000135723	FHOD1	ENST00000258201	FHOD1-201	16	16	-	67247410	67246911	67247910	67246910	67247910	500	500	1000
ENSG00000091262	ABCC6	ENST00000205557	ABCC6-201	16	16	-	16223434	16222935	16223934	16222934	16223934	500	500	1000
ENSG00000159593	NAE1	ENST00000290810	NAE1-201	16	16	-	66830899	66830400	66831399	66830399	66831399	500	500	1000
ENSG00000214967	NPIPA7	ENST00000530217	NPIPA7-202	16	16	+	16379245	16378745	16379744	16378744	16379744	500	500	1000
ENSG00000102900	NUP93	ENST00000308159	NUP93-201	16	16	+	56748248	56747748	56748747	56747747	56748747	500	500	1000
ENSG00000140839	CLEC18B	ENST00000682950	CLEC18B-204	16	16	-	74421270	74420771	74421770	74420770	74421770	500	500	1000
ENSG00000174943	KCTD13	ENST00000568000	KCTD13-208	16	16	-	29926033	29925534	29926533	29925533	29926533	500	500	1000
ENSG00000154118	JPH3	ENST00000284262	JPH3-201	16	16	+	87603147	87602647	87603646	87602646	87603646	500	500	1000
ENSG00000179965	ZNF771	ENST00000319296	ZNF771-201	16	16	+	30408054	30407554	30408553	30407553	30408553	500	500	1000
ENSG00000168748	CA7	ENST00000338437	CA7-201	16	16	+	66844488	66843988	66844987	66843987	66844987	500	500	1000
ENSG00000103269	RHBDL1	ENST00000352681	RHBDL1-202	16	16	+	675791	675291	676290	675290	676290	500	500	1000
ENSG00000063854	HAGH	ENST00000397356	HAGH-202	16	16	-	1826787	1826288	1827287	1826287	1827287	500	500	1000
ENSG00000213648	SULT1A4	ENST00000360423	SULT1A4-201	16	16	+	29461386	29460886	29461885	29460885	29461885	500	500	1000
ENSG00000168928	CTRB2	ENST00000303037	CTRB2-201	16	16	-	75207141	75206642	75207641	75206641	75207641	500	500	1000
ENSG00000102908	NFAT5	ENST00000349945	NFAT5-201	16	16	+	69566302	69565802	69566801	69565801	69566801	500	500	1000
ENSG00000162069	BICDL2	ENST00000572449	BICDL2-203	16	16	-	3035496	3034997	3035996	3034996	3035996	500	500	1000
ENSG00000090447	TFAP4	ENST00000204517	TFAP4-201	16	16	-	4272746	4272247	4273246	4272246	4273246	500	500	1000
ENSG00000158486	DNAH3	ENST00000698260	DNAH3-208	16	16	-	21150319	21149820	21150819	21149819	21150819	500	500	1000
ENSG00000168447	SCNN1B	ENST00000343070	SCNN1B-202	16	16	+	23348600	23348100	23349099	23348099	23349099	500	500	1000
ENSG00000140932	CMTM2	ENST00000268595	CMTM2-201	16	16	+	66579608	66579108	66580107	66579107	66580107	500	500	1000
ENSG00000155666	KDM8	ENST00000286096	KDM8-201	16	16	+	27210124	27209624	27210623	27209623	27210623	500	500	1000
ENSG00000169180	XPO6	ENST00000304658	XPO6-201	16	16	-	28211368	28210869	28211868	28210868	28211868	500	500	1000
ENSG00000048471	SNX29	ENST00000566228	SNX29-205	16	16	+	11976807	11976307	11977306	11976306	11977306	500	500	1000
ENSG00000183747	ACSM2A	ENST00000573854	ACSM2A-209	16	16	+	20460115	20459615	20460614	20459614	20460614	500	500	1000
ENSG00000138834	MAPK8IP3	ENST00000610761	MAPK8IP3-216	16	16	+	1706340	1705840	1706839	1705839	1706839	500	500	1000
ENSG00000159648	SPMIP8	ENST00000441824	SPMIP8-202	16	16	+	57977817	57977317	57978316	57977316	57978316	500	500	1000
ENSG00000132207	SLX1A	ENST00000251303	SLX1A-201	16	16	+	30194085	30193585	30194584	30193584	30194584	500	500	1000
ENSG00000140987	ZSCAN32	ENST00000396852	ZSCAN32-202	16	16	-	3397557	3397058	3398057	3397057	3398057	500	500	1000
ENSG00000103253	HAGHL	ENST00000389703	HAGHL-203	16	16	+	727510	727010	728009	727009	728009	500	500	1000
ENSG00000159461	AMFR	ENST00000290649	AMFR-201	16	16	-	56425327	56424828	56425827	56424827	56425827	500	500	1000
ENSG00000157045	NTAN1	ENST00000287706	NTAN1-201	16	16	-	15055971	15055472	15056471	15055471	15056471	500	500	1000
ENSG00000217555	CKLF	ENST00000264001	CKLF-201	16	16	+	66552716	66552216	66553215	66552215	66553215	500	500	1000
ENSG00000205423	CNEP1R1	ENST00000427478	CNEP1R1-202	16	16	+	50025316	50024816	50025815	50024815	50025815	500	500	1000
ENSG00000122386	ZNF205	ENST00000219091	ZNF205-201	16	16	+	3113431	3112931	3113930	3112930	3113930	500	500	1000
ENSG00000103342	GSPT1	ENST00000434724	GSPT1-202	16	16	-	11915720	11915221	11916220	11915220	11916220	500	500	1000
ENSG00000157350	ST3GAL2	ENST00000342907	ST3GAL2-201	16	16	-	70398530	70398031	70399030	70398030	70399030	500	500	1000
ENSG00000070770	CSNK2A2	ENST00000262506	CSNK2A2-201	16	16	-	58197736	58197237	58198236	58197236	58198236	500	500	1000
ENSG00000167208	SNX20	ENST00000330943	SNX20-202	16	16	-	50677526	50677027	50678026	50677026	50678026	500	500	1000
ENSG00000103423	DNAJA3	ENST00000262375	DNAJA3-201	16	16	+	4425882	4425382	4426381	4425381	4426381	500	500	1000
ENSG00000103043	VAC14	ENST00000261776	VAC14-201	16	16	-	70800900	70800401	70801400	70800400	70801400	500	500	1000
ENSG00000095906	NUBP2	ENST00000262302	NUBP2-201	16	16	+	1783021	1782521	1783520	1782520	1783520	500	500	1000
ENSG00000140968	IRF8	ENST00000268638	IRF8-201	16	16	+	85903016	85902516	85903515	85902515	85903515	500	500	1000
ENSG00000090238	YPEL3	ENST00000398841	YPEL3-202	16	16	-	30095482	30094983	30095982	30094982	30095982	500	500	1000
ENSG00000233024	NPIPA9	ENST00000427999	NPIPA9-202	16	16	-	18372785	18372286	18373285	18372285	18373285	500	500	1000
ENSG00000197272	IL27	ENST00000356897	IL27-201	16	16	-	28506811	28506312	28507311	28506311	28507311	500	500	1000
ENSG00000103024	NME3	ENST00000219302	NME3-201	16	16	-	1771534	1771035	1772034	1771034	1772034	500	500	1000
ENSG00000103429	BFAR	ENST00000261658	BFAR-201	16	16	+	14644347	14643847	14644846	14643846	14644846	500	500	1000
ENSG00000103365	GGA2	ENST00000309859	GGA2-201	16	16	-	23510411	23509912	23510911	23509911	23510911	500	500	1000
ENSG00000135709	KIAA0513	ENST00000683363	KIAA0513-206	16	16	+	85067072	85066572	85067571	85066571	85067571	500	500	1000
ENSG00000172236	TPSAB1	ENST00000338844	TPSAB1-201	16	16	+	1240939	1240439	1241438	1240438	1241438	500	500	1000
ENSG00000213853	EMP2	ENST00000359543	EMP2-202	16	16	-	10547617	10547118	10548117	10547117	10548117	500	500	1000
ENSG00000121270	ABCC11	ENST00000356608	ABCC11-202	16	16	-	48231921	48231422	48232421	48231421	48232421	500	500	1000
ENSG00000185324	CDK10	ENST00000353379	CDK10-202	16	16	+	89686711	89686211	89687210	89686210	89687210	500	500	1000
ENSG00000008516	MMP25	ENST00000336577	MMP25-201	16	16	+	3046918	3046418	3047417	3046417	3047417	500	500	1000
ENSG00000103154	NECAB2	ENST00000305202	NECAB2-201	16	16	+	83968649	83968149	83969148	83968148	83969148	500	500	1000
ENSG00000134398	ERN2	ENST00000256797	ERN2-201	16	16	-	23713187	23712688	23713687	23712687	23713687	500	500	1000
ENSG00000167186	COQ7	ENST00000321998	COQ7-201	16	16	+	19067665	19067165	19068164	19067164	19068164	500	500	1000
ENSG00000281991	TMEM265	ENST00000615541	TMEM265-201	16	16	+	30741744	30741244	30742243	30741243	30742243	500	500	1000
ENSG00000158545	ZC3H18	ENST00000301011	ZC3H18-201	16	16	+	88577124	88576624	88577623	88576623	88577623	500	500	1000
ENSG00000103202	NME4	ENST00000219479	NME4-201	16	16	+	397223	396723	397722	396722	397722	500	500	1000
ENSG00000086696	HSD17B2	ENST00000199936	HSD17B2-201	16	16	+	82035425	82034925	82035924	82034924	82035924	500	500	1000
ENSG00000183889	NPIPA6	ENST00000381497	NPIPA6-202	16	16	+	16335930	16335430	16336429	16335429	16336429	500	500	1000
ENSG00000131148	EMC8	ENST00000253457	EMC8-201	16	16	-	85799295	85798796	85799795	85798795	85799795	500	500	1000
ENSG00000103034	NDRG4	ENST00000570248	NDRG4-255	16	16	+	58500249	58499749	58500748	58499748	58500748	500	500	1000
ENSG00000133393	CEP20	ENST00000255759	CEP20-201	16	16	-	15888585	15888086	15889085	15888085	15889085	500	500	1000
ENSG00000102871	TRADD	ENST00000345057	TRADD-201	16	16	-	67156660	67156161	67157160	67156160	67157160	500	500	1000
ENSG00000103121	CMC2	ENST00000219400	CMC2-201	16	16	-	80997394	80996895	80997894	80996894	80997894	500	500	1000
ENSG00000070915	SLC12A3	ENST00000563236	SLC12A3-203	16	16	+	56865236	56864736	56865735	56864735	56865735	500	500	1000
ENSG00000169682	SPNS1	ENST00000311008	SPNS1-201	16	16	+	28975152	28974652	28975651	28974651	28975651	500	500	1000
ENSG00000167930	FAM234A	ENST00000399932	FAM234A-203	16	16	+	254414	253914	254913	253913	254913	500	500	1000
ENSG00000171208	NETO2	ENST00000562435	NETO2-202	16	16	-	47143612	47143113	47144112	47143112	47144112	500	500	1000
ENSG00000127588	GNG13	ENST00000248150	GNG13-201	16	16	-	799077	798578	799577	798577	799577	500	500	1000
