gene_id	gene_name	gene_biotype	transcript_id	transcript_name	transcript_biotype	chromosome	start	end	strand	is_ensembl_canonical	tags
ENSG00000186073	CDIN1	protein_coding	ENST00000566621	CDIN1-208	protein_coding	15	36579626	36810244	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166035	LIPC	protein_coding	ENST00000299022	LIPC-201	protein_coding	15	58431991	58569844	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166803	PCLAF	protein_coding	ENST00000300035	PCLAF-201	protein_coding	15	64364304	64381441	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140368	PSTPIP1	protein_coding	ENST00000558012	PSTPIP1-203	protein_coding	15	76995126	77037475	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000138593	SECISBP2L	protein_coding	ENST00000559471	SECISBP2L-209	protein_coding	15	48988638	49046446	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137860	SLC28A2	protein_coding	ENST00000347644	SLC28A2-201	protein_coding	15	45252234	45277846	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140474	ULK3	protein_coding	ENST00000440863	ULK3-201	protein_coding	15	74836118	74843156	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000196547	MAN2A2	protein_coding	ENST00000559717	MAN2A2-216	protein_coding	15	90903302	90922579	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000198794	SCAMP5	protein_coding	ENST00000425597	SCAMP5-202	protein_coding	15	74995563	75021495	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000157734	SNX22	protein_coding	ENST00000325881	SNX22-201	protein_coding	15	64151731	64157481	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000104154	SLC30A4	protein_coding	ENST00000261867	SLC30A4-201	protein_coding	15	45479606	45522755	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140285	FGF7	protein_coding	ENST00000267843	FGF7-201	protein_coding	15	49423242	49488775	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000242866	STRC	protein_coding	ENST00000450892	STRC-205	protein_coding	15	43599563	43618800	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140479	PCSK6	protein_coding	ENST00000611716	PCSK6-214	protein_coding	15	101303933	101489707	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000183324	REC114	protein_coding	ENST00000331090	REC114-201	protein_coding	15	73443164	73560013	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140280	LYSMD2	protein_coding	ENST00000267838	LYSMD2-201	protein_coding	15	51723011	51737655	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000167178	ISLR2	protein_coding	ENST00000453268	ISLR2-203	protein_coding	15	74130586	74136802	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000263155	MYZAP	protein_coding	ENST00000267853	MYZAP-201	protein_coding	15	57591904	57685364	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000134138	MEIS2	protein_coding	ENST00000561208	MEIS2-221	protein_coding	15	36889204	37100549	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140386	SCAPER	protein_coding	ENST00000563290	SCAPER-207	protein_coding	15	76347904	76905340	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000171016	PYGO1	protein_coding	ENST00000563719	PYGO1-202	protein_coding	15	55538884	55588345	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000117899	MESD	protein_coding	ENST00000261758	MESD-201	protein_coding	15	80975752	80989819	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000138614	INTS14	protein_coding	ENST00000313182	INTS14-201	protein_coding	15	65578757	65611131	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137801	THBS1	protein_coding	ENST00000260356	THBS1-201	protein_coding	15	39581079	39599466	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000138587	MNS1	protein_coding	ENST00000260453	MNS1-201	protein_coding	15	56428724	56465137	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140564	FURIN	protein_coding	ENST00000268171	FURIN-201	protein_coding	15	90868588	90883457	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000188501	LCTL	protein_coding	ENST00000695545	LCTL-207	protein_coding	15	66547532	66565998	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137767	SQOR	protein_coding	ENST00000260324	SQOR-201	protein_coding	15	45635029	45691281	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166262	FAM227B	protein_coding	ENST00000299338	FAM227B-201	protein_coding	15	49326970	49620818	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137825	ITPKA	protein_coding	ENST00000260386	ITPKA-201	protein_coding	15	41493874	41503551	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000278662	GOLGA6L10	protein_coding	ENST00000610657	GOLGA6L10-207	protein_coding	15	82339993	82349475	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000273749	CYFIP1	protein_coding	ENST00000617928	CYFIP1-208	protein_coding	15	22867052	22980368	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000159433	STARD9	protein_coding	ENST00000290607	STARD9-201	protein_coding	15	42575606	42720998	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137817	PARP6	protein_coding	ENST00000569795	PARP6-218	protein_coding	15	72241181	72272554	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166813	KIF7	protein_coding	ENST00000394412	KIF7-201	protein_coding	15	89627977	89655467	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137822	TUBGCP4	protein_coding	ENST00000564079	TUBGCP4-208	protein_coding	15	43371101	43409771	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000103591	AAGAB	protein_coding	ENST00000261880	AAGAB-201	protein_coding	15	67200667	67254661	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137868	STRA6	protein_coding	ENST00000395105	STRA6-202	protein_coding	15	74179466	74202787	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166200	COPS2	protein_coding	ENST00000388901	COPS2-202	protein_coding	15	49122727	49155599	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000157456	CCNB2	protein_coding	ENST00000288207	CCNB2-201	protein_coding	15	59105146	59125045	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000167173	C15orf39	protein_coding	ENST00000394987	C15orf39-202	protein_coding	15	75201882	75212169	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000197535	MYO5A	protein_coding	ENST00000399233	MYO5A-205	protein_coding	15	52307283	52528880	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140374	ETFA	protein_coding	ENST00000557943	ETFA-203	protein_coding	15	76215353	76311469	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000178741	COX5A	protein_coding	ENST00000322347	COX5A-201	protein_coding	15	74919791	74938073	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140464	PML	protein_coding	ENST00000268058	PML-201	protein_coding	15	73994716	74047827	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166912	MTMR10	protein_coding	ENST00000435680	MTMR10-201	protein_coding	15	30938941	30991628	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000184984	CHRM5	protein_coding	ENST00000383263	CHRM5-201	protein_coding	15	33968497	34067458	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000103994	ZNF106	protein_coding	ENST00000564754	ZNF106-202	protein_coding	15	42412823	42491141	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000138617	PARP16	protein_coding	ENST00000649807	PARP16-206	protein_coding	15	65258099	65286883	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000169783	LINGO1	protein_coding	ENST00000355300	LINGO1-201	protein_coding	15	77613027	77632912	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000157890	MEGF11	protein_coding	ENST00000395614	MEGF11-202	protein_coding	15	65895299	66253750	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000189227	C15orf61	protein_coding	ENST00000342683	C15orf61-201	protein_coding	15	67521131	67530146	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166938	DIS3L	protein_coding	ENST00000319212	DIS3L-202	protein_coding	15	66293568	66333898	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000173548	SNX33	protein_coding	ENST00000308527	SNX33-201	protein_coding	15	75647912	75662301	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166477	LEO1	protein_coding	ENST00000299601	LEO1-201	protein_coding	15	51938025	51971778	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166206	GABRB3	protein_coding	ENST00000311550	GABRB3-202	protein_coding	15	26543552	26773066	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140254	DUOXA1	protein_coding	ENST00000560572	DUOXA1-215	protein_coding	15	45117366	45129879	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137841	PLCB2	protein_coding	ENST00000260402	PLCB2-201	protein_coding	15	40287909	40307935	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140287	HDC	protein_coding	ENST00000267845	HDC-201	protein_coding	15	50241947	50265726	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000171956	FOXB1	protein_coding	ENST00000396057	FOXB1-201	protein_coding	15	60004311	60007444	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000233041	PHGR1	protein_coding	ENST00000448599	PHGR1-201	protein_coding	15	40351033	40356434	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000117906	RCN2	protein_coding	ENST00000394885	RCN2-203	protein_coding	15	76931749	76954393	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000104142	VPS18	protein_coding	ENST00000220509	VPS18-201	protein_coding	15	40894450	40903975	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000156222	SLC28A1	protein_coding	ENST00000394573	SLC28A1-203	protein_coding	15	84884662	84945798	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140323	DISP2	protein_coding	ENST00000267889	DISP2-201	protein_coding	15	40358219	40378621	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000067225	PKM	protein_coding	ENST00000335181	PKM-202	protein_coding	15	72199029	72231190	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000128872	TMOD2	protein_coding	ENST00000249700	TMOD2-201	protein_coding	15	51751597	51816363	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000021776	AQR	protein_coding	ENST00000156471	AQR-201	protein_coding	15	34851782	34969742	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140465	CYP1A1	protein_coding	ENST00000379727	CYP1A1-201	protein_coding	15	74719542	74725528	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000066933	MYO9A	protein_coding	ENST00000356056	MYO9A-201	protein_coding	15	71822291	72118150	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000103769	RAB11A	protein_coding	ENST00000261890	RAB11A-201	protein_coding	15	65869491	65891989	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000128944	KNSTRN	protein_coding	ENST00000249776	KNSTRN-201	protein_coding	15	40382721	40394288	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000034053	APBA2	protein_coding	ENST00000683413	APBA2-213	protein_coding	15	28885974	29118315	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000104055	TGM5	protein_coding	ENST00000220420	TGM5-201	protein_coding	15	43232590	43266928	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000128908	INO80	protein_coding	ENST00000648947	INO80-209	protein_coding	15	40978880	41116280	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000104112	SCG3	protein_coding	ENST00000220478	SCG3-201	protein_coding	15	51681503	51721026	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000170776	AKAP13	protein_coding	ENST00000394518	AKAP13-203	protein_coding	15	85380603	85749355	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166819	PLIN1	protein_coding	ENST00000300055	PLIN1-201	protein_coding	15	89664367	89679367	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000069956	MAPK6	protein_coding	ENST00000261845	MAPK6-201	protein_coding	15	52019219	52067375	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000183476	SH2D7	protein_coding	ENST00000328828	SH2D7-201	protein_coding	15	78092561	78104362	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000169118	CSNK1G1	protein_coding	ENST00000303052	CSNK1G1-201	protein_coding	15	64165525	64356173	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140320	BAHD1	protein_coding	ENST00000416165	BAHD1-201	protein_coding	15	40440953	40468236	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000069966	GNB5	protein_coding	ENST00000261837	GNB5-201	protein_coding	15	52115100	52191392	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000129038	LOXL1	protein_coding	ENST00000261921	LOXL1-201	protein_coding	15	73926462	73952136	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000215252	GOLGA8B	protein_coding	ENST00000683415	GOLGA8B-211	protein_coding	15	34525095	34583651	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000129009	ISLR	protein_coding	ENST00000249842	ISLR-201	protein_coding	15	74173710	74176871	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000242498	ARPIN	protein_coding	ENST00000357484	ARPIN-201	protein_coding	15	89895006	89912952	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000243789	JMJD7	protein_coding	ENST00000397299	JMJD7-201	protein_coding	15	41828092	41837581	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000198690	FAN1	protein_coding	ENST00000362065	FAN1-201	protein_coding	15	30903915	30943108	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140279	DUOX2	protein_coding	ENST00000389039	DUOX2-201	protein_coding	15	45092650	45114172	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000169330	MINAR1	protein_coding	ENST00000305428	MINAR1-201	protein_coding	15	79432336	79472304	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000134153	EMC7	protein_coding	ENST00000256545	EMC7-201	protein_coding	15	34084017	34101862	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140543	DET1	protein_coding	ENST00000268148	DET1-201	protein_coding	15	88512480	88546681	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000136378	ADAMTS7	protein_coding	ENST00000388820	ADAMTS7-201	protein_coding	15	78759206	78811464	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166069	TMCO5A	protein_coding	ENST00000319669	TMCO5A-201	protein_coding	15	37934640	37951422	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000255529	POLR2M	protein_coding	ENST00000299638	POLR2M-201	protein_coding	15	57706714	57717557	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137807	KIF23	protein_coding	ENST00000679126	KIF23-216	protein_coding	15	69414349	69448425	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000104131	EIF3J	protein_coding	ENST00000261868	EIF3J-201	protein_coding	15	44537147	44562803	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000243708	PLA2G4B	protein_coding	ENST00000458483	PLA2G4B-202	protein_coding	15	41838847	41848143	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140563	MCTP2	protein_coding	ENST00000357742	MCTP2-201	protein_coding	15	94231561	94483952	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166949	SMAD3	protein_coding	ENST00000327367	SMAD3-201	protein_coding	15	67065602	67195169	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000182774	RPS17	protein_coding	ENST00000647841	RPS17-209	protein_coding	15	82536750	82540457	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140264	SERF2	protein_coding	ENST00000249786	SERF2-201	protein_coding	15	43792320	43796079	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000075131	TIPIN	protein_coding	ENST00000261881	TIPIN-201	protein_coding	15	66336191	66356685	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000128881	TTBK2	protein_coding	ENST00000267890	TTBK2-201	protein_coding	15	42738730	42920778	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000074621	SLC24A1	protein_coding	ENST00000261892	SLC24A1-201	protein_coding	15	65621938	65656260	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000188549	CCDC9B	protein_coding	ENST00000397536	CCDC9B-202	protein_coding	15	40331452	40340939	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000103671	TRIP4	protein_coding	ENST00000261884	TRIP4-201	protein_coding	15	64387836	64455303	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000140274	DUOXA2	protein_coding	ENST00000323030	DUOXA2-201	protein_coding	15	45114326	45118421	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000178761	FAM219B	protein_coding	ENST00000357635	FAM219B-201	protein_coding	15	74899992	74906851	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000138621	PPCDC	protein_coding	ENST00000342932	PPCDC-201	protein_coding	15	75023590	75050726	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000197696	NMB	protein_coding	ENST00000360476	NMB-201	protein_coding	15	84655132	84658199	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000156970	BUB1B	protein_coding	ENST00000287598	BUB1B-201	protein_coding	15	40161069	40221123	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137880	GCHFR	protein_coding	ENST00000260447	GCHFR-201	protein_coding	15	40764068	40767708	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166831	RBPMS2	protein_coding	ENST00000300069	RBPMS2-201	protein_coding	15	64739891	64775589	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000137802	MAPKBP1	protein_coding	ENST00000457542	MAPKBP1-202	protein_coding	15	41774484	41827855	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
